ID,Type,SKU,Name,"In stock?","Regular price"
11124,simple,D450,D450-51-52,1,953
11546,simple,,D134CH5,1,893
11550,simple,,D134CH7,1,1102
11552,simple,,BS23,1,154
11556,simple,,BS24,1,154
11560,simple,,BS25,1,154
11561,simple,,CH20,1,147
11569,simple,,CH21,1,147
11570,simple,,CH22,1,147
11571,simple,,SC14,1,136
11575,simple,,SC15,1,136
11576,simple,,SC16,1,136
11577,simple,,D450,0,294
11581,simple,,D451,0,124
11631,simple,,AC723,1,188
11636,simple,,AC762,1,159
11643,simple,,AC764,1,159
11646,simple,,AC765,1,159
11660,simple,,B63-EKB,1,703
11661,simple,,B63-CKB,1,473
11662,simple,,B63-QB,1,420
11663,simple,,BS163,1,247
11666,simple,,BS39,1,241
11670,simple,,BS48,1,262
11673,simple,,CH164,1,231
11676,simple,,CH29,0,266
11678,simple,,CT224,1,199
11681,simple,,CT226,1,259
11684,simple,,CT227,1,219
11702,simple,,D58-4SC77,1,837
11808,simple,,D89-SC1,1,189
11812,simple,,D89-SC2,1,299
11813,simple,,D89-B,1,335
11815,simple,,D89-6SC,1,1596
11823,simple,,D89-6SC-SVR,1,2445
11824,simple,,D89D7,1,1821
11826,simple,,D89D7-SVR,1,2670
11828,simple,,D89D9,1,1895
11829,simple,,D89D9-SVR,1,2744
11830,simple,,DAV-CK3,1,1058
11836,simple,,DAV-CK4,1,1135
11841,simple,,DAV-CK4C,1,1492
11842,simple,,DAV-CK4N,1,1288
11843,simple,,DAV-CK4NC,1,1645
11844,simple,,DAV-CKB,1,423
11845,simple,,DAV-EK3,1,1058
11846,simple,,DAV-EK4,1,1135
11847,simple,,DAV-EK4C,1,1492
11848,simple,,DAV-EK4N,1,1288
11851,simple,,DAV-EK4NC,1,1645
11852,simple,,DAV-EKB,1,423
11853,simple,,DAV-F3,1,973
11854,simple,,DAV-F4,1,1050
11919,simple,,DAV-F4C,1,1407
11920,simple,,DAV-F4N,1,1203
11921,simple,,DAV-F4NC,1,1560
11922,simple,,DAV-FB,1,338
11923,simple,,DAV-Q3,1,973
11925,simple,,DAV-Q4,1,1050
11926,simple,,DAV-Q4C,1,1407
11927,simple,,DAV-Q4N,1,1203
11929,simple,,DAV-Q4NC,1,1560
11931,simple,,DAV-QB,1,338
11932,simple,,SC171,1,209
11935,simple,,D209-DT,1,375
12796,simple,,CT44,1,149
12801,simple,,B145-EKB,1,211
12803,simple,,B145-QB,1,174
12805,simple,,B145-FB,1,159
12808,simple,,B146-FB,1,159
12810,simple,,B146-EKB,1,211
12811,simple,,B146-QB,1,114
12812,simple,,B138,1,112
12814,simple,,B139,1,112
12817,simple,,B140,1,112
12819,simple,,B141,1,112
12823,simple,,B143-EKB,1,211
12824,simple,,B143-FB,1,159
12826,simple,,B143-QB,1,174
12828,simple,,CH51,1,232
12830,simple,,CH52,1,232
12975,simple,,CH53,1,232
12977,simple,,CH54,0,232
12981,simple,,BS81,1,233
12989,simple,,BS82,1,233
12991,simple,,BS83,1,233
12992,simple,,BS84,0,233
12995,simple,,BS86,1,255
13003,simple,,BS87,1,255
13005,simple,,BS88,1,255
13009,simple,,BS89,0,255
13010,simple,,CH56,1,253
13019,simple,,CH57,1,253
13020,simple,,CH58,1,253
13021,simple,,CH59,0,253
13410,simple,,CH230,1,287
13431,simple,,CH231,1,287
13432,simple,,CH232,1,287
13433,simple,,CH233,1,287
13434,simple,,CH234,1,287
13447,simple,,DON-CK3,1,643
13459,simple,,DON-CK4,1,703
13460,simple,,DON-CK4C,1,988
13462,simple,,DON-CK4N,1,827
13463,simple,,DON-CK4NC,1,1112
13464,simple,,DON-CKB,1,163
13465,simple,,DON-DRM,0,416
13466,simple,,DON-EK3,1,643
13530,simple,,DON-EK4,1,703
13531,simple,,DON-EK4C,1,988
13532,simple,,DON-EK4N,1,827
13533,simple,,DON-EK4NC,1,1112
13535,simple,,DON-EKB,1,163
13536,simple,,DON-F3,1,608
13537,simple,,DON-F4,1,668
13538,simple,,DON-F4C,1,953
13539,simple,,DON-F4N,1,792
13540,simple,,DON-F4NC,1,1077
13541,simple,,DON-Q3,1,614
13542,simple,,DON-Q4,1,674
13543,simple,,DON-Q4C,1,959
13544,simple,,DON-Q4N,1,798
13545,simple,,DON-Q4NC,1,1083
13546,simple,,DON-T3,1,587
13547,simple,,DON-T4,1,647
13548,simple,,DON-T4C,1,932
13549,simple,,DON-T4N,1,771
13550,simple,,DON-T4NC,1,1056
13551,simple,,DON-C,0,285
13552,simple,,DON-DR,0,356
13553,simple,,DON-TB,1,107
13554,simple,,DON-FB,1,128
13556,simple,,DON-QB,1,134
13557,simple,,DON-N,0,124
13558,simple,,CH236,1,266
13579,simple,,CH237,1,266
13581,simple,,CH238,1,266
13582,simple,,CH239,1,266
13583,simple,,CH240,1,266
13848,simple,,D133CH5,1,893
13849,simple,,D133CH7,1,1102
13850,simple,,D133-CHC,1,209
13851,simple,,D133-CHT,1,475
13854,simple,,D134-CHC,1,209
16543,simple,,CH210,1,228
16559,simple,,CH211,1,228
16561,simple,,CH212,1,228
16562,simple,,CH213,1,228
16565,simple,,CH214,1,228
16566,simple,,CH216,1,218
16582,simple,,CH217,1,218
16583,simple,,CH218,1,218
16584,simple,,CH220,1,218
16586,simple,,CH219,1,218
16587,simple,,BS210,1,247
16603,simple,,BS211,1,247
16638,simple,,BS212,1,247
16639,simple,,BS213,1,247
16640,simple,,BS214,1,247
16641,simple,,BS216,1,236
16657,simple,,BS217,1,236
16658,simple,,BS218,1,236
16659,simple,,BS219,1,236
16660,simple,,BS220,1,236
16884,simple,,B134,1,97
16888,simple,,BS467,1,59
16891,simple,,CT150,1,79
16898,simple,,CT151,1,59
16900,simple,,CT152,1,79
16902,simple,,CT153,1,49
16911,simple,,CT158,1,49
16913,simple,,CT219-20-20,1,305
16916,simple,,CT219-2E-CO,1,430
16921,simple,,D127,1,349
16925,simple,,D127-CHT,1,375
16927,simple,,D128-CHC,1,83
16930,simple,,VIC-M,1,26
16937,simple,,D212-6SC36,1,1642
16961,simple,,D212-6SC50,1,1279
16963,simple,,D212-6SC51,1,1279
16965,simple,,D212-6SC52,1,1279
16967,simple,,D212-6SC53,1,1279
16969,simple,,D212-6SC70,1,1150
16971,simple,,D212-6SC72,1,1150
16975,simple,,D212-6SC73,1,1150
16977,simple,,D212-DT,0,385
16980,simple,,D21D7-SC,1,1096
16982,simple,,D22D7-SC,1,1096
16984,simple,,D22-SC,1,105
16990,simple,,D23D7,1,839
16993,simple,,D24D7,1,839
16994,simple,,D24D7-SC,1,734
16996,simple,,D23D7-SC,1,734
16998,simple,,D24D9,1,944
17000,simple,,D23D9,1,944
17004,simple,79bc7242c074,D26-SC1,0,175
17012,simple,,D27CH7-SC,1,1410
17014,simple,,D28CH7-SC,1,1410
17017,simple,,D28-CHC1,1,149
17022,simple,,D27-CHC1,1,149
17029,simple,,D305-5,1,774
17031,simple,,D304-5,1,774
17033,simple,,D317D6,1,525
17035,simple,b0a59bb15878-1,D31CH7-SC,1,1452
17038,simple,b0a59bb15878-1,D32CH7-SC,1,1452
17042,simple,862853810b62-1,D31-CHC1,1,165
17048,simple,862853810b62-1,D32-CHC1,1,165
17055,simple,9f03dbdb6700,D37-SC1,0,1
17060,simple,b4aa34ef6a13-1,D39-CHC1,1,149
17066,simple,159b1526283f-1,D41D7,0,1486
17070,simple,e46bbe0fecf2-1,D41-SC,1,319
17073,simple,e46bbe0fecf2-1,D41-SC1,0,195
17076,simple,,D42-B,0,1
17080,simple,51d059521bda-1,D42D7B,0,1617
17084,simple,e46bbe0fecf2-1-1,D42-SC1,0,195
17094,simple,e068140acef0-1,D49CH7-CHC,1,1454
17096,simple,e068140acef0-1,D45CH7-CHC,1,1454
17098,simple,,D45-CHC1,1,159
17100,simple,,D49-CHC1,0,159
17176,simple,4d0e6af18801-1,D52-4D14C,1,1097
17178,simple,140a001f4a27-1,D56-4SC14,1,1102
17180,simple,b6597891fd80-1,D56D7,1,822
17184,simple,b6597891fd80-1,D57D7,1,822
17187,simple,0c0e2580c6ff-1,D58-4SC58,1,1233
17189,simple,a2699f398046-1,D873-CHB,0,1
17191,simple,c3137843a09f-1,D874-CHC,0,168
17193,simple,,D874-CHT,0,1
17195,simple,0e5ee2e2a770-1,D875-CHB,0,90
17197,simple,,D88-6SC-SVR,1,2445
17204,simple,,D88-6SC,1,1596
17207,simple,,D88D7,1,1821
17210,simple,,D88D9,1,1895
17213,simple,,D88D9-SVR,1,2744
17216,simple,,D88-DT,0,1
17217,simple,,D88-SC1,1,189
17218,simple,,D88-SC2,1,299
17220,simple,d07474be3377-1,D88-SVR,1,849
17224,simple,0b3785bdc38d-1,D90-6CH,1,1582
17232,simple,0b3785bdc38d-1,D91-CHC1,0,1
17234,simple,0b3785bdc38d-1,D91-CHC2,1,299
17237,simple,,D90-CHT,1,685
17239,simple,d07474be3377-2,D91CH9-SVR,1,2730
17242,simple,,D92-2AC-3C-B,1,1673
17245,simple,,D93-2A-3C-B,0,1673
17248,simple,,D92-2A4SC,1,1668
17256,simple,,D92-5SC-B,1,1487
17258,simple,,D93-5SC-B,0,1487
17260,simple,,D93-AC,0,1
17262,simple,,D92-AC,0,1
17265,simple,,D92-B,1,149
17267,simple,,D93-B,1,149
17269,simple,,D92-SC1,0,1
17271,simple,,D92-SC2,1,299
17272,simple,,D93-SC1,0,1
17274,simple,,D93-SC2,1,299
17275,simple,b76574cc6586-1,D95-2A-4SC,1,1266
17278,simple,b76574cc6586-1,D96-2A-4SC,1,1266
17281,simple,b76574cc6586-2,D95-2A-6SC,1,1465
17282,simple,3dc3c7f64203-1,D96-2A-6SC,1,1465
17283,simple,3dc3c7f64203-1,D95-6SC,1,1166
17285,simple,3dc3c7f64203-1,D96-6SC,1,1166
17287,simple,b76574cc6586-2-1,D95-AC,0,1
17290,simple,b76574cc6586-2-1,D96-AC,0,1
17297,simple,a17448c82eca-1,D97CH7-CHC,1,1454
17303,simple,a17448c82eca-1,D98CH7-CHC,0,1454
17308,simple,a17448c82eca-1,D98-CHC2,1,295
17309,simple,a17448c82eca-1,D98-CHC1,1,159
17310,simple,a17448c82eca-1-1,D97-CHC1,1,159
17312,simple,a17448c82eca-1-1,D97-CHC2,1,159
17314,simple,,DAV-DR,0,1
17316,simple,,DAV-DRM,0,1
17318,simple,,DAV-NS,0,1
17320,simple,,DON-M,0,1
17322,simple,7af421d00ad1-1,K28,0,402
17327,simple,7af421d00ad1-1,K29,0,402
17331,simple,545aadea8821-1,LIS-M,0,1
17333,simple,545aadea8821-1,LIS-N,0,1
17335,simple,c8168fedf4ad-1,MAD-DRM,0,1
17337,simple,c8168fedf4ad-1,MAD-M,0,1
17340,simple,c8168fedf4ad-1,MAD-N,0,1
17342,simple,66f433fe777f-1,ROS-DRM,0,1
17344,simple,66f433fe777f-1,ROS-N,0,1
17348,simple,47752518314-1,SAN-C,0,1
17349,simple,47752518314-1,SAN-DR,0,1
17351,simple,47752518314-1,SAN-DRM,0,1
17353,simple,47752518314-1,SAN-M,0,1
17356,simple,47752518314-1,SAN-N,0,1
17357,simple,,SC200,0,243
17363,simple,,SC202,0,243
17375,simple,,SC203,0,243
17381,simple,,SC204,0,243
17388,simple,,SC201,0,243
17389,simple,,SC206,0,243
17390,simple,,SC208,0,243
17391,simple,,SC209,0,243
17392,simple,,SC210,0,243
17393,simple,,SC207,0,243
17419,simple,2da25d896897-1,SLE-C,0,1
17423,simple,2da25d896897-1-1,SLE-DR,0,1
17425,simple,2da25d896897-1-1-1,SLE-DRM,0,1
17427,simple,2da25d896897-1-1-1-1,SLE-M,0,1
17429,simple,2da25d896897-1-1-1-1,SLE-N,0,1
17447,simple,,SC220,0,175
17451,simple,,SC221,0,175
17455,simple,,SC222,0,175
17459,simple,,SC223,0,175
17463,simple,,SC224,0,175
17467,simple,,SC226,0,186
17471,simple,,SC227,0,186
17475,simple,,SC228,0,186
17479,simple,,SC229,0,186
17483,simple,,SC230,0,186
17487,simple,,SC240,0,300
17490,simple,,SC241,0,300
17499,simple,,SC242,0,300
17500,simple,,SC244,0,300
17505,simple,,SC243,0,300
17506,simple,,SC246,0,321
17528,simple,,SC247,0,321
17529,simple,,SC248,0,321
17530,simple,,SC249,0,321
17531,simple,,SC250,0,321
17534,simple,42a1628c70bb-1,AC209,1,419
17538,simple,,ANA-C,0,1
17543,simple,,ANA-DR,0,1
17544,simple,,ANA-DRM,0,1
17549,simple,,ANA-N,0,1
17551,simple,,B144-EKB,1,211
17556,simple,,B149-FB,1,169
17560,simple,,B149-QB,1,179
17561,simple,,B149-TB,1,149
17562,simple,,B150-FB,1,169
17566,simple,,B150-QB,1,179
17567,simple,,B150-TB,1,149
17568,simple,,B152,1,129
17571,simple,,B151,1,129
17575,simple,4192429cc14f-1,B811-CK4NC,1,2658
17578,simple,053d7efe7cf4-1,B811-B,1,239
17579,simple,3e2dfd93114a-1,B811-CK3,1,1679
17580,simple,e587c7e9d3c5-1,B811-CK4,1,1864
17581,simple,61f8d6068660-1,B811-CK4C,1,2413
17582,simple,e43fe4df1200-1,B811-CK4N,1,2109
17583,simple,d9ab8c2c4c8d-1,B811-EK3,1,1679
17584,simple,14ed684c471b-1,B811-EK4,1,1864
17585,simple,088d2ca90024-1,B811-EK4C,1,2413
17586,simple,2eca33b67234-1,B811-EK4N,1,2109
17587,simple,9ff557519ca1-1,B811-EK4NC,1,2658
17588,simple,df3aebb24274-1,B811-Q3,1,1533
17589,simple,645e5f102233-1,B811-Q4C,1,2267
17590,simple,08a9b9a9b841-1,B811-Q4N,1,1963
17591,simple,a4f46e423426-1,B811-Q4NC,1,2512
17601,simple,787c9d5d8fd3-1,CH38,1,291
17605,simple,,CT226-7,1,478
17610,simple,,CT226-7-7,1,697
17613,simple,,CT226-7-7-8,0,956
17614,simple,,CT41-44-44,1,483
17620,simple,,CT41-44,1,334
17621,simple,8545ec72cc64-1,CT46,0,185
17622,simple,,CT46-47,0,334
17623,simple,,CT46-47-47,0,483
17629,simple,,CT47,1,149
17630,simple,,CT49,0,149
17636,simple,8545ec72cc64-2,CT48,0,185
17637,simple,,CT48-49,0,334
17638,simple,,CT48-49-49,0,483
17645,simple,c2b88aefbc36-1,CT42-45,1,334
17651,simple,c2b88aefbc36-1-1,CT42-45-45,1,483
17652,simple,c2b88aefbc36-1-1-1,CT45,1,149
17653,simple,45cf3f0a7461-1,CT510-1,1,350
17657,simple,45cf3f0a7461-1-1,CT510-1-1-2,1,724
17658,simple,45cf3f0a7461-1-1,CT510-1-1,1,515
17681,simple,2d2791044a11-1,D11-4SC160,1,1353
17688,simple,852b67a85ea0-1,D11-4SC194,1,1885
17689,simple,852b67a85ea0-2,D11-4SC195,1,1885
17690,simple,439d145d13a5-1,D11-4SC74,1,1397
17691,simple,439d145d13a5-2,D11-4SC75,1,1397
17696,simple,1dfa27e2e49a-1,D115D7,1,847
17708,simple,2b18b6c3dae8-1,D115D6,1,812
17709,simple,2b18b6c3dae8-1-1,D115D5,1,684
17710,simple,2b18b6c3dae8-1-1-1,D116D5,1,684
17714,simple,6fe5f1f3e8f9-1,D115-SC,1,163
17715,simple,c3515918f17f-1,D11-6SC160,1,1607
17722,simple,4771c83362de-1,D11-6SC194,1,2405
17723,simple,4771c83362de-2,D11-6SC195,1,2405
17726,simple,64f61f007b95-1,D11-6SC74,1,1673
17727,simple,64f61f007b95-2,D11-6SC75,1,1673
17733,simple,,D118-CHB,1,142
17738,simple,,D119-CHB,1,142
17739,simple,,D118-CHC,1,170
17742,simple,,D119-CHC,1,170
17744,simple,13a10f60a1b2-1,D11-DT,1,845
17746,simple,217982f5e38a-1,D122D7,1,1406
17749,simple,217982f5e38a-1-1,D122D5,1,1137
17754,simple,,D14-4SC190,1,1791
17763,simple,,D14-4SC191,1,1791
17764,simple,,D14-4SC192,1,1791
17765,simple,,D14-4SC193,1,1791
17767,simple,,D14-6SC190,0,2297
17768,simple,,D14-6SC191,1,2297
17769,simple,,D14-6SC192,1,2297
17770,simple,,D14-6SC193,1,2297
17779,simple,,D14-4SC69,1,1289
17780,simple,,D14-4SC70,1,1289
17781,simple,,D14-4SC71,1,1289
17782,simple,,D14-4SC72,1,1289
17783,simple,,D14-4SC73,1,1289
17794,simple,,D14-6SC164,1,1523
17795,simple,,D14-6SC166,1,1523
17796,simple,,D14-6SC165,1,1523
17803,simple,3e8011cb0b44-1,D14-6SC180,1,1601
17804,simple,c6cc15e20665-1,D14-6SC181,1,1601
17805,simple,8ee83a5933ee-1,D14-6SC182,1,1601
17806,simple,46421c436bfe-1,D14-6SC183,1,1601
17817,simple,31238c117915-1,D14-6SC34,1,2036
17818,simple,e0c4a0cdc086-1,D14-6SC35,1,2036
17819,simple,e82282e4aa5e-1,D14-6SC36,1,2036
17826,simple,,D14-6SC69,1,1544
17827,simple,,D14-6SC70,1,1544
17828,simple,,D14-6SC71,1,1544
17829,simple,,D14-6SC72,1,1544
17830,simple,,D14-6SC73,1,1544
17840,simple,31238c117915-1-1,D14D7,1,2036
17843,simple,,D150D7,1,785
17853,simple,,D150D6,1,748
17854,simple,,D150D5,1,633
17855,simple,,D150-B,1,115
17856,simple,,D150-DT,1,329
17857,simple,,D150-SC,1,152
17858,simple,,D151CH5,1,659
17859,simple,,D151CH6,1,795
17860,simple,,D151CH7,1,819
17871,simple,,D151-CHB,1,136
17872,simple,,D151-CHC,1,160
17873,simple,,D151-CHT,1,339
17874,simple,44009b3de773-1,D17-4SC73,1,1169
17876,simple,44009b3de773-1-1,D17-4SC89,1,1169
17878,simple,c30240de7ab2-1,D18-4SC79,1,1251
17880,simple,8b1f4e8a5a5b-1,D17-4SC190,1,1671
17881,simple,7474cd924f48-1,D17-4SC193,1,1671
17882,simple,517e1e1a43c3-1,D17-4SC192,1,1671
17883,simple,5b5de5fd8e69-1,D17-4SC191,1,1671
17892,simple,8b1f4e8a5a5b-1-1,D18-4SC194,1,1739
17893,simple,5b5de5fd8e69-1-1,D18-4SC195,1,1739
17894,simple,517e1e1a43c3-1-1,D18-4SC196,1,1739
17895,simple,7474cd924f48-1-1,D18-4SC197,1,1739
17914,simple,,D190,1,174
17919,simple,,D192,1,153
17920,simple,,D209-4SC54,1,1323
17931,simple,,D209-4SC55,1,1323
17932,simple,,D209-4SC56,1,1323
17933,simple,,D209-4SC57,1,1323
17934,simple,,D209-4SC58,1,1323
17935,simple,,D209-4SC184,1,977
17936,simple,,D209-4SC185,1,977
17937,simple,,D209-4SC186,1,977
17938,simple,,D209-4SC187,1,977
17947,simple,,D211-4SC59,1,1221
17948,simple,,D211-4SC60,1,1221
17949,simple,,D211-4SC61,1,1221
17950,simple,,D211-4SC62,1,1221
17951,simple,,D211-4SC63,1,1221
17963,simple,,D211-4SC180,1,897
17964,simple,,D211-4SC181,1,897
17965,simple,,D211-4SC182,1,897
17966,simple,,D211-4SC183,1,897
17975,simple,,D211-DT,1,349
17977,simple,,D212-6D14SC,1,1642
17978,simple,,D212-6SC34,1,1642
17979,simple,,D212-6SC35,1,1642
17986,simple,,D212-4D14SC,1,1223
17987,simple,,D212-4SC34,1,1223
17988,simple,,D212-4SC35,1,1223
17989,simple,,D212-4SC36,1,1223
17999,simple,,D212-4SC45,1,959
18000,simple,,D212-4SC46,1,959
18001,simple,,D212-4SC47,1,959
18002,simple,,D212-4SC48,1,959
18007,simple,,D212-4SC50,1,981
18008,simple,,D212-4SC51,1,981
18009,simple,,D212-4SC52,1,981
18010,simple,,D212-4SC53,1,981
18022,simple,,D212-4SC70,1,895
18024,simple,,D212-4SC73,1,895
18025,simple,,D212-4SC72,1,895
18035,simple,6efcf6b2a821-1,S307,0,1262
18036,simple,6efcf6b2a821-2,S308,0,1262
18130,simple,d8c10c2d55ba-1,S310-L,0,837
18133,simple,15c752c77fdf-1,S316,0,1045
18134,simple,15c752c77fdf-2,S319,0,841
18135,simple,15c752c77fdf-3,S334,1,841
18136,simple,15c752c77fdf-4,S335,1,841
18137,simple,15c752c77fdf-5,S336,1,841
18138,simple,c21d621c1317-1,S333,1,841
18162,simple,0174e46ff34f-1,S314,1,841
18163,simple,0174e46ff34f-2,S315,1,841
18207,simple,e38ae10929f0-1,DAV-C,0,315
18209,simple,c8168fedf4ad-1-1,MAD-C,0,1
18211,simple,6ec79923f778-1,CT309,0,457
18213,simple,,D14-6SC89,1,1544
18215,simple,,D14-4SC89,1,1289
18218,simple,32bda0f6fe99-1,D11-6SC79,1,1673
18220,simple,1db11ecafdf1-1,D11-4SC79,1,1397
18222,simple,,B144-QB,1,174
18223,simple,,B144-FB,1,169
18227,simple,f579229a8751-1,D115-B,0,1
18253,simple,676405cfdcfa-1,D212-6SC193,1,1903
