AVAILABILITY & PRICING TEXT FILE,,,,,,,,,,,,,,,,,,,,
Product ID,Product Status,Item Status,Product Description,Description #2,Description #3,Reg Price,P/U Price,SOH,ALC,Avail,PO Date 1,PO Qty 1,PO Date 2,PO Qty 2,PO Date 3,PO Qty 3,PO Date 4,PO Qty 4,PO Date 5,PO Qty 5
B811Q4,,Active,B811 4PC. QUEEN SET,GRAY W/ BLACK VELVET FABRIC,* 7 BOXES *,1633,1718,,,27,,,,,,,,,,
B811-B,,Active,B811 BENCH,GRAY W/ BLACK VELVET FABRIC,* 1 BOX *,228,239,36,0,36,,,,,,,,,,
B811-CK-SR,Note,Active,B811 CAL. KING SIDE RAILS,GRAY COLOR,* BOX 3 OF 4 *,0,,26,0,26,,,,,,,,,,
B811-EK-SR,Note,Active,B811 EASTERN KING SIDE RAILS,GRAY COLOR,* BOX 3 OF 4 *,0,,17,0,17,,,,,,,,,,
B811-K-FB,,Active,B811 EASTERN & CAL. KING FOOTBOARD,GRAY W/ BLACK VELVET FABRIC,* BOX 2 OF 4 *,0,,42,0,42,,,,,,,,,,
B811-K-HB,,Active,B811 EASTERN & CAL. KING HEADBOARD,GRAY W/ BLACK VELVET FABRIC,* BOX 1 OF 4 *,0,,42,0,42,,,,,,,,,,
B811-Q-FB,Top Seller,Active,B811 QUEEN FOOTBOARD,GRAY W/ BLACK VELVET FABRIC,* BOX 2 OF 4 *,0,,28,0,28,,,,,,,,,,
B811-Q-HB,,Active,B811 QUEEN HEADBOARD,GRAY W/ BLACK VELVET FABRIC,* BOX 1 OF 4 *,0,,27,0,27,,,,,,,,,,
B811-Q-SR,Note,Active,B811 QUEEN SIDE RAILS,GRAY COLOR,* BOX 3 OF 4 *,0,,28,0,28,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BEL-CK3,,Active,BELLAGIO 3PC. CAL. KING SET,METALLIC GRAY COLOR,(CK +DR +N),1784,1877,,,47,,,,,,,,,,
BEL-CK4,,Active,BELLAGIO 4PC. CAL. KING SET,METALLIC GRAY COLOR,(CK +DR +M +N),1982,2086,,,47,,,,,,,,,,
BEL-CK4C,,Active,BELLAGIO 4PC. CAL. KING SET W/ EXTRA CHEST,METALLIC GRAY COLOR,(CK +DR +M +N +C),2490,2621,,,45,,,,,,,,,,
BEL-CK4N,,Active,BELLAGIO 4PC. CAL. KING SET W/ EXTRA NIGHTSTAND,METALLIC GRAY COLOR,(CK +DR +M +2N),2228,2345,,,47,,,,,,,,,,
BEL-CK4NC,,Active,BELLAGIO 4PC. CAL. KING W/ EXTRA NS & CHEST,METALLIC GRAY COLOR,(CK +DR +M +2N +C),2736,2880,,,45,,,,,,,,,,
BEL-CKB,,Active,BELLAGIO CAL. KING BED W/ LIGHT,METALLIC GRAY COLOR,* 4 BOXES *,883,929,,,47,,,,,,,,,,
BEL-DRM,,Active,BELLAGIO DRESSER & MIRROR W/ LED LIGHT,METALLIC GRAY COLOR,* 2 BOXES *,1,1,,,69,,,,,,,,,,
BEL-EK3,,Active,BELLAGIO 3PC. EASTERN KING SET,METALLIC GRAY COLOR,(EK +DR +N),1784,1877,,,88,,,,,,,,,,
BEL-EK4,,Active,BELLAGIO 4PC. EASTERN KING SET,METALLIC GRAY COLOR,(EK +DR +M +N),1982,2086,,,69,,,,,,,,,,
BEL-EK4C,Top Seller,Active,BELLAGIO 4PC. EASTERN KING W/ EXTRA CHEST,METALLIC GRAY COLOR,(EK +DR +M +N +C),2490,2621,,,45,,,,,,,,,,
BEL-EK4N,,Active,BELLAGIO 4PC. EASTERN KING SET W/ EXTRA NIGHSTAND,METALLIC GRAY COLOR,(EK +DR +M +2N),2228,2345,,,69,,,,,,,,,,
BEL-EK4NC,,Active,BELLAGIO 4PC. EASTERN KING W/ EXTRA NS & CHEST,METALLIC GRAY COLOR,(EK +DR +M +2N +C),2736,2880,,,45,,,,,,,,,,
BEL-EKB,,Active,BELLAGIO EASTERN KING BED W/ LIGHT,METALLIC GRAY COLOR,* 4 BOXES *,883,929,,,88,,,,,,,,,,
BEL-Q3,,Active,BELLAGIO 3PC. QUEEN SET ,METALLIC GRAY COLOR,(Q +DR +N),1656,1743,,,43,,,,,,,,,,
BEL-Q4,,Active,BELLAGIO 4PC. QUEEN SET,METALLIC GRAY COLOR,(Q +DR +M +N),1855,1952,,,43,,,,,,,,,,
BEL-Q4C,,Active,BELLAGIO 4PC. QUEEN SET W/ EXTRA CHEST,METALLIC GRAY COLOR,(Q +DR +M +N +C),2363,2487,,,43,,,,,,,,,,
BEL-Q4N,,Active,BELLAGIO 4PC. QUEEN SET W/ EXTRA NIGHTSTAND,METALLIC GRAY COLOR,(Q +DR +M +2N),2101,2211,,,43,,,,,,,,,,
BEL-Q4NC,,Active,BELLAGIO 4PC. QUEEN SET W/ EXTRA NS & CHEST,METALLIC GRAY COLOR,(Q +DR +M +2N +C),2609,2746,,,43,,,,,,,,,,
BEL-QB,,Active,BELLAGIO QUEEN BED W/ LIGHT,METALLIC GRAY COLOR,* 4 BOXES *,756,795,,,43,,,,,,,,,,
BEL-B,,Active,BELLAGIO BENCH,METALLIC GRAY COLOR,* 1 BOX *,167,175,19,0,19,,,,,,,,,,
BEL-C,,Active,BELLAGIO CHEST,METALLIC GRAY COLOR,* 1 BOX *,1,1,46,1,45,,,,,,,,,,
BEL-CK-SR,Note,Active,BELLAGIO CAL. KING SIDE RAILS,METALLIC GRAY COLOR,* BOX 3 OF 4 *,0,,48,1,47,,,,,,,,,,
BEL-DR,Top Seller,Active,BELLAGIO DRESSER,METALLIC GRAY COLOR,* 1 BOX *,1,1,98,1,97,,,,,,,,,,
BEL-EKCK-FB,,Active,BELLAGIO EASTERN & CAL. KING FOOTBOARD,METALLIC GRAY COLOR,* BOX 2 OF 4 *,0,,92,1,91,,,,,,,,,,
BEL-EKCK-HB,,Active,BELLAGIO EASTERN & CAL. KING HEADBOARD,METALLIC GRAY COLOR,* BOX 1 OF 4 *,0,,90,1,89,,,,,,,,,,
BEL-EKCKDRW,,Active,BELLAGIO EASTERN & CAL. KING FB DRAWERS x2,METALLIC GRAY COLOR,* BOX 4 OF 4 *,0,,92,1,91,,,,,,,,,,
BEL-EKQ-SR,Note,Active,BELLAGIO EASTERN KING & QUEEN SIDE RAILS,METALLIC GRAY COLOR,* BOX 3 OF 4 *,0,,89,1,88,,,,,,,,,,
BEL-M,Top Seller,Active,BELLAGIO MIRROR W/ LED LIGHT,METALLIC GRAY COLOR,* 1 BOX *,1,1,70,1,69,,,,,,,,,,
BEL-N,Top Seller,Active,BELLAGIO NIGHTSTAND,METALLIC GRAY COLOR,* 1 BOX *,1,1,171,2,169,,,,,,,,,,
BEL-Q-DRW,Note,Active,BELLAGIO QUEEN DRAWERS x2,METALLIC GRAY COLOR,* BOX 4 OF 4 *,0,,44,1,43,,,,,,,,,,
BEL-Q-FB,,Active,BELLAGIO QUEEN FOOBOTARD,METALLIC GRAY COLOR,* BOX 2 OF 4 *,0,,45,1,44,,,,,,,,,,
BEL-Q-HB,,Active,BELLAGIO QUEEN HEADBOARD,METALLIC GRAY COLOR,* BOX 1 OF 4 *,0,,48,1,47,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS100,,Active,"BS100 29"" BAR STOOL **SET OF 2**",DARK GRAY VELVET,GOLDEN CHROME LEGS,247,259,123,2,121,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS101,Top Seller,Active,"BS101 29"" BAR STOOL **SET OF 2**",NAVY BLUE VELVET,GOLDEN CHROME LEGS,247,259,78,0,78,,,,,8/5/2022,20,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS102,,Active,"BS102 29"" BAR STOOL **SET OF 2**",BLACK VELVET,GOLDEN CHROME LEGS,247,259,50,1,49,,,,,8/5/2022,50,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS103,,Active,"BS103 29"" BAR STOOL **SET OF 2**",BEIGE VELVET,GOLDEN CHROME LEGS,247,259,92,1,91,,,,,8/5/2022,96,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS104,Top Seller,Active,"BS104 29"" BAR STOOL **SET OF 2**",DARK GRAY VELVET,CHROME LEGS,240,252,53,2,51,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS105,,Active,"BS105 29"" BAR STOOL **SET OF 2**",NAVY BLUE VELVET,CHROME LEGS,240,252,27,0,27,,,,,8/5/2022,25,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS106,Top Seller,Active,"BS106 29"" BAR STOOL **SET OF 2**",BLACK VELVET,CHROME LEGS,240,252,23,0,23,,,,,8/5/2022,30,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS107,,Active,"BS107 29"" BAR STOOL **SET OF 2**",BEIGE VELVET,CHROME LEGS,240,252,16,1,15,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS210,New Item,Active,"BS210 29"" BAR STOOL **SINGLE**",DARK GRAY VELVET,GOLD CHROME,235,247,49,0,49,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS211,New Item,Active,"BS211 29"" BAR STOOL **SINGLE**",NAVY BLUE VELVET,GOLD CHROME,235,247,33,0,33,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS212,New Item,Active,"BS212 29"" BAR STOOL **SINGLE**",BLACK VELVET,GOLD CHROME,235,247,6,5,1,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS213,New Item,Active,"BS213 29"" BAR STOOL **SINGLE**",CREAM VELVET,GOLD CHROME,235,247,28,0,28,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS214,New Item,Active,"BS214 29"" BAR STOOL **SINGLE**",PINK VELVET,GOLD CHROME,235,247,30,0,30,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS216,New Item,Active,"BS216 29"" BAR STOOL **SINGLE**",DARK GRAY VELVET,CHROME,225,236,35,0,35,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS217,New Item,Active,"BS217 29"" BAR STOOL **SINGLE**",NAVY BLUE VELET,CHROME,225,236,21,0,21,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS218,New Item,Active,"BS218 29"" BAR STOOL **SINGLE**",BLACK VELVET,CHROME,225,236,25,0,25,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS219,New Item,Active,"BS219 29"" BAR STOOL **SINGLE**",CREAM VELVET,CHROME,225,236,21,0,21,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS220,New Item,Active,"BS220 29"" BAR STOOL **SINGLE**",PINK VELVET,CHROME,225,236,25,0,25,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS23,New Item,Active,"BS23 29"" BAR STOOL **SET OF 2**",DARK GRAY VELVET,GOLD LEGS,147,154,42,0,42,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS24,New Item,Active,"BS24 29"" BAR STOOL **SET OF 2**",WHITE FAUX LEATHER,GOLD LEGS,147,154,15,0,15,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS25,New Item,Active,"BS25 29"" BAR STOOL **SET OF 2**",BLACK FAUX LEATHER,GOLD LEGS,147,154,19,0,19,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS52,Top Seller,Active,"BS52 29"" BAR STOOL **SET OF 2**",DARK GRAY VELVET W/ FAUX CRYSTALS,* 1 BOX *,173,182,155,0,155,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS53,,Active,"BS53 29"" BAR STOOL **SET OF 2**",NAVY BLUE VELEVT W/ FAUX CRYSTALS,* 1 BOX *,173,182,45,1,44,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS54,,Active,"BS54 29"" BAR STOOL **SET OF 2**",BLACK VELVET W/ FAUX CRYSTALS,* 1 BOX *,173,182,43,0,43,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS55,,Active,"BS55 29"" BAR STOOLS **SET OF 2**",WHITE FAUX LEATHER W/ FAUX CRYSTALS,* 1 BOX *,173,182,159,0,159,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS56,Top Seller,Active,"BS56 29"" BAR STOOL **SET OF 2**",DARK GRAY VELVET,* 1 BOX *,173,182,301,0,301,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS57,,Active,"BS57 29"" BAR STOOL **SET OF 2**",NAVY BLUE VELVET ,* 1 BOX *,173,182,60,0,60,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS58,,Active,"BS58 29"" BAR STOOL **SET OF 2**",BLACK VELVET,* 1 BOX *,173,182,101,0,101,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS59,Top Seller,Active,"BS59 29"" BAR STOOL **SET OF 2**",WHITE FAUX LEATHER,* 1 BOX *,173,182,304,0,304,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS81,New Item,Active,"BS81 29"" BAR STOOL **SINGLE**",DARK GRAY VELVET,STAINLESS STEEL,222,233,16,0,16,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS82,New Item,Active,"BS82 29"" BAR STOOL **SINGLE**",NAVY BLUE VELVET,STAINLESS STEEL,222,233,24,0,24,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS83,New Item,Active,"BS83 29"" BAR STOOL **SINGLE**",BLACK VELVET,STAINLESS STEEL,222,233,27,0,27,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS84,New Item,Active,"BS84 29"" BAR STOOL **SINGLE**",WHITE FAUX LEATHER,STAINLESS STEEL,222,233,0,0,0,1/1/2001,46,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS86,New Item,Active,"BS86 29"" BAR STOOL **SINGLE**",DARK GRAY VELVET,STAINLESS STEEL GOLD,243,255,32,0,32,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS87,New Item,Active,"BS87 29"" BAR STOOL **SINGLE**",NAVY BLUE VELVET,STAINLESS STEEL GOLD,243,255,14,0,14,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS88,New Item,Active,"BS88 29"" BAR STOOL **SINGLE**",BLACK VELVET,STAINLESS STEEL GOLD,243,255,8,0,8,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
BS89,New Item,Active,"BS89 29"" BAR STOOL **SINGLE**",WHITE FAUX LEATHER,STAINLESS STEEL GOLD,243,255,0,0,0,1/1/2001,12,1/1/2001,25,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CATH-CK3,,Active,CATHERINE 3PC. CAL. KING SET,WHITE COLOR,(CK +DR +N),1006,1058,,,35,,,,,,,,,,
CATH-CK4,,Active,CATHERINE 4PC. CAL. KING SET,WHITE COLOR,(CK +DR +M +N),1079,1135,,,35,,,,,,,,,,
CATH-CK4C,,Active,CATHERINE 4PC. CAL. KING W/ EXTRA CHEST,WHITE COLOR,(CK +DR +M +N +C),1418,1492,,,35,,,,,,,,,,
CATH-CK4N,,Active,CATHERINE 4PC. CAL. KING SET W/ EXTRA NIGHSTAND,WHITE COLOR,(Q +DR +M +2N),1224,1288,,,35,,,,,,,,,,
CATH-CK4NC,,Active,CATHERINE 4PC. CAL. KING SET W/ EXTRA CHEST & NS,WHITE COLOR,(CK +DR +M +2N +C),1563,1645,,,35,,,,,,,,,,
CATH-CKB,,Active,CATHERINE CAL. KING BED,WHITE COLOR,* 3 BOXES *,402,423,,,35,,,,,,,,,,
CATH-DRM,,Active,CATHERINE DRESSER & MIRROR,WHITE COLOR,* 2 BOXES *,1,1,,,142,,,,,,,,,,
CATH-EK3,,Active,CATHERINE 3PC. EASTERN KING SET,WHITE COLOR,(EK +DR +N),1006,1058,,,89,,,,,,,,,,
CATH-EK4,,Active,CATHERINE 4PC. EASTERN KING SET,WHITE COLOR,(EK +DR +M +N),1079,1135,,,89,,,,,,,,,,
CATH-EK4C,,Active,CATHERINE 4PC. EASTERN KING W/ EXTRA CHEST,WHITE COLOR,(EK +DR +M +N +C),1418,1492,,,89,,,,,,,,,,
CATH-EK4N,,Active,CATHERINE 4PC. EASTERN KING W/ EXTRA NIGHTSTAND,WHITE COLOR,(EK +DR +M +2N),1224,1288,,,89,,,,,,,,,,
CATH-EK4NC,,Active,CATHERINE 4PC. EASTERN KING SET W/EXTRA CHEST & NS,WHITE COLOR,(EK +DR +M +2N +C),1563,1645,,,89,,,,,,,,,,
CATH-EKB,,Active,CATHERINE EASTERN KING BED,WHITE COLOR,* 3 BOXES *,402,423,,,89,,,,,,,,,,
CATH-F3,,Active,CATHERINE 3PC. FULL SET,WHITE COLOR,(F +DR +N),925,973,,,142,,,,,,,,,,
CATH-F4,,Active,CATHERINE 4PC. FULL SET,WHITE COLOR,(F +DR +M +N),998,1050,,,142,,,,,,,,,,
CATH-F4C,,Active,CATHERINE 4PC. FULL SET W/ EXTRA CHEST,WHITE COLOR,(F +DR +M +N +C),1337,1407,,,103,,,,,,,,,,
CATH-F4N,,Active,CATHERINE 4PC. FULL SET W/ EXTRA NIGHSTAND,WHITE COLOR,(F +DR +M +2N),1143,1203,,,142,,,,,,,,,,
CATH-F4NC,,Active,CATHERINE 4PC. FULL SET W/ EXTRA CHEST AND NS,WHITE COLOR,(F +DR +M +2N +C),1482,1560,,,103,,,,,,,,,,
CATH-FB,,Active,CATHERINE FULL BED,WHITE COLOR,* 3 BOXES *,322,338,,,142,,,,,,,,,,
CATH-Q3,,Active,CATHERINE 3PC. QUEEN SET,WHITE COLOR,(Q +DR +N),925,973,,,142,,,,,,,,,,
CATH-Q4,,Active,CATHERINE 4PC. QUEEN SET,WHITE COLOR,(Q +DR +M +N),998,1050,,,142,,,,,,,,,,
CATH-Q4C,,Active,CATHERINE 4PC. QUEEN SET W/ EXTRA CHEST,WHITE COLOR,(Q +DR +M +N +C),1337,1407,,,103,,,,,,,,,,
CATH-Q4N,,Active,CATHERINE 4PC. QUEEN SET W/ EXTRA NIGHSTAND,WHITE COLOR,(Q +DR +M +2N),1143,1203,,,142,,,,,,,,,,
CATH-Q4NC,,Active,CATHERINE 4PC. QUEEN SET W/ EXTRA CHEST & NS,WHITE COLOR,(Q +DR +M +2N +C),1482,1560,,,103,,,,,,,,,,
CATH-QB,,Active,CATHERINE QUEEN BED,WHITE COLOR,* 3 BOXES *,322,338,,,284,,,,,,,,,,
CATH-C,Top Seller,Active,CATHERINE CHEST,WHITE COLOR,* 1 BOX *,1,1,103,0,103,,,,,,,,,,
CATH-CK-DRW,,Active,CATHERINE CAL. KING FB DRAWER (2),WHITE COLOR,* BOX 3 OF 3 *,0,,35,0,35,,,,,,,,,,
CATH-CK-HFB,,Active,CATEHRINE CAL. KING HEADBOARD + FOOTBOARD,WHITE COLOR,* BOX 1 OF 3 *,0,,35,0,35,,,,,,,,,,
CATH-CK-SR,Note,Active,CATHERINE CAL. KING SIDE RAILS,WHITE COLOR,* BOX 2 OF 3 *,0,,35,0,35,,,,,,,,,,
CATH-DR,Top Seller,Active,CATHERINE DRESSER,WHITE COLOR,* 1 BOX *,1,1,142,0,142,,,,,,,,,,
CATH-EK-DRW,,Active,CATHERINE EASTERN KING FB DRAWERS (2),WHITE COLOR,* BOX 3 OF 3 *,0,,89,0,89,,,,,,,,,,
CATH-EK-HFB,,Active,CATHERINE EASTERN KING HEAD & FOOTBOARD,WHITE COLOR,* BOX 1 OF 3 *,0,,89,0,89,,,,,,,,,,
CATH-EK-SR,Note,Active,CATHERINE EASTERN KING SIDE RAILS,WHITE COLOR,* BOX 2 OF 3 *,0,,89,0,89,,,,,,,,,,
CATH-F-DRW,,Active,CATHERINE FULL FB DRAWERS (2),WHITE COLOR,* BOX 3 OF 3 *,0,,142,0,142,,,,,,,,,,
CATH-F-HFB,,Active,CATHERINE FULL HEAD & FOOTBOARD,WHITE COLOR,* BOX 1 OF 3 *,0,,142,0,142,,,,,,,,,,
CATH-F-SR,Note,Active,CATHERINE FULL SIDE RAILS,WHITE COLOR,* BOX 2 OF 3 *,0,,142,0,142,,,,,,,,,,
CATH-M,Top Seller,Active,CATHERINE MIRROR,WHITE COLOR,* 1 BOX *,1,1,164,0,164,,,,,,,,,,
CATH-NS,Top Seller,Active,CATHERINE NIGHTSTAND,WHITE COLOR,* 1 BOX *,1,1,463,0,463,,,,,,,,,,
CATH-Q-DRW,,Active,CATHERINE QUEEN FB DRAWERS (2),WHITE COLOR,* BOX 3 OF 3 *,0,,284,0,284,,,,,,,,,,
CATH-Q-HFB,,Active,CATHERINE QUEEN HEADBOARD + FOOTBOARD,WHITE COLOR,* BOX 1 OF 3 *,0,,286,0,286,,,,,,,,,,
CATH-Q-SR,Note,Active,CATHERINE QUEEN SIDE RAILS,WHITE COLOR,* BOX 2 OF 3 *,0,,285,0,285,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH100,,Active,"CH100 24"" COUNTER HEIGHT CHAIR **SET OF 2**",DARK GRAY VELVET,GOLDEN CHROME LEGS,228,239,66,0,66,,,,,,,9/30/2022,150,,
 ,,,,,,,,,,,,,,,,,,,,
CH101,Top Seller,Active,"CH101 24"" COUNTER HEIGHT CHAIR **SET OF 2**",NAVY BLUE VELVET,GOLDEN CHROME LEGS,228,239,68,2,66,,,,,,,9/30/2022,50,,
 ,,,,,,,,,,,,,,,,,,,,
CH102,,Active,"CH102 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BLACK VELVET,GOLDEN CHROME LEGS,228,239,87,0,87,,,,,,,9/30/2022,50,,
 ,,,,,,,,,,,,,,,,,,,,
CH103,,Active,"CH103 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BEIGE VELVET,GOLDEN CHROME LEGS,228,239,76,0,76,7/8/2022,1,,,,,9/30/2022,100,,
 ,,,,,,,,,,,,,,,,,,,,
CH104,,Active,"CH104 24"" COUNTER HEIGHT CHAIR **SET OF 2**",DARK GRAY VELVET,CHROME LEGS,220,231,74,2,72,,,,,,,9/30/2022,60,,
 ,,,,,,,,,,,,,,,,,,,,
CH105,Top Seller,Active,"CH105 24"" COUNTER HEIGHT CHAIR **SET OF 2**",NAVY BLUE VELVET,CHROME LEGS,220,231,36,2,34,,,,,,,9/30/2022,75,,
 ,,,,,,,,,,,,,,,,,,,,
CH106,Top Seller,Active,"CH106 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BLACK VELVET,CHROME LEGS,220,231,52,1,51,,,,,,,9/30/2022,75,,
 ,,,,,,,,,,,,,,,,,,,,
CH107,Top Seller,Active,"CH107 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BEIGE VELVET,CHROME LEGS,220,231,25,0,25,,,,,,,9/30/2022,50,,
 ,,,,,,,,,,,,,,,,,,,,
CH20,,Active,"CH20 24"" COUNTER HEIGHT CHAIR **SET OF 2**",DARK GRAY VELVET,GOLD LEGS,140,147,66,0,66,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH21,,Active,"CH21 24"" COUNTER HEIGHT CHAIR **SET OF 2**",WHITE FAUX LEATHER,GOLD LEGS,140,147,28,0,28,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH210,New Item,Active,"CH210 24"" COUNTER HEIGHT CHAIR **SINGLE**",DARK GRAY VELVET,GOLD CHROME,217,228,55,0,55,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH211,New Item,Active,"CH211 24"" COUNTER HEIGHT CHAIR **SINGLE**",NAVY BLUE VELVET,GOLD CHROME,217,228,34,0,34,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH212,Top Seller,Active,"CH212 24"" COUNTER HEIGHT CHAIR **SINGLE**",BLACK VELVET,GOLD CHROME,217,228,30,0,30,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH213,Note,Active,"CH213 24"" COUNTER HEIGHT CHAIR **SINGLE**",CREAM VELVET,GOLD CHROME,217,228,7,3,4,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH214,New Item,Active,"CH214 24"" COUNTER HEIGHT CHAIR **SINGLE**",PINK VELVET,GOLD CHROME,217,228,28,0,28,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH216,New Item,Active,"CH216 24"" COUNTER HEIGHT CHAIR **SINGLE**",DARK GRAY VELVET,CHROME,208,218,29,0,29,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH217,New Item,Active,"CH217 24"" COUNTER HEIGHT CHAIR **SINGLE**",NAVY BLUE VEVLET,CHROME,208,218,25,0,25,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH218,Note,Active,"CH218 24"" COUNTER HEIGHT CHAIR **SINGLE**",BLACK VELVET,CHROME,208,218,17,0,17,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH219,Note,Active,"CH219 24"" COUNTER HEIGHT CHAIR **SINGLE**",CREAM VELVET,CHROME,208,218,12,0,12,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH22,New Item,Active,"CH22 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BLACK FAUX LEATHER,GOLD LEGS,140,147,28,0,28,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH220,New Item,Active,"CH220 24"" COUNTER HEIGHT CHAIR **SINGLE**",PINK VELVET,CHROME,208,218,18,0,18,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH230,New Item,Active,"CH230 24"" COUNTER HEIGHT CHAIR **SET OF 2**",DARK GRAY VELVET ,GOLD CHROME,273,287,72,2,70,,,,,,,,,10/20/2022,15
 ,,,,,,,,,,,,,,,,,,,,
CH231,New Item,Active,"CH231 24"" COUNTER HEIGHT CHAIR **SET OF 2**",NAVY BLUE VELVET,GOLD CHROME,273,287,40,0,40,,,,,,,,,10/20/2022,15
 ,,,,,,,,,,,,,,,,,,,,
CH232,Top Seller,Active,"CH232 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BLACK VLEVET,GOLD CHROME,273,287,15,0,15,,,,,,,,,10/20/2022,45
 ,,,,,,,,,,,,,,,,,,,,
CH233,Top Seller,Active,"CH233 24"" COUNTER HEIGHT CHAIR **SET OF 2**",CREAM VELVET,GOLD CHROME,273,287,10,2,8,,,,,,,,,10/20/2022,40
 ,,,,,,,,,,,,,,,,,,,,
CH234,New Item,Active,"CH234 24"" COUNTER HEIGHT CHAIR **SET OF 2**",PINK VELVET,GOLD CHROME,273,287,33,0,33,,,,,,,,,,
 ,,,,,,,,,,,,,,,,,,,,
CH236,Top Seller,Active,"CH236 24"" COUNTER HEIGHT CHAIR **SET OF 2**",DARK GRAY VELVET,CHROME,253,266,40,0,40,,,,,,,,,10/20/2022,40
 ,,,,,,,,,,,,,,,,,,,,
CH237,New Item,Active,"CH237 24"" COUNTER HEIGHT CHAIR **SET OF 2**",NAVY BLUE VELVET,CHROME,253,266,11,0,11,,,,,,,,,10/20/2022,15
 ,,,,,,,,,,,,,,,,,,,,
CH238,New Item,Active,"CH238 24"" COUNTER HEIGHT CHAIR **SET OF 2**",BLACK VELVET,CHROME,253,266,22,0,22,,,,,,,,,10/20/2022,30
 ,,,,,,,,,,,,,,,,,,,,
CH239,New Item,Active,"CH239 24"" COUNTER HEIGHT CHAIR **SET OF 2**",CREAM VELVET,CHROME,253,266,22,0,22,,,,,,,,,10/20/2022,20
 ,,,,,,,,,,,,,,,,,,,,
CH240,New Item,Active,"CH240 24"" COUNTER HEIGHT CHAIR **SET OF 2**",PINK VELVET,CHROME,253,266,14,0,14,,,,,,,,,10/20/2022,20
 ,,,,,,,,,,,,,,,,,,,,
